numeric_source,record_key,record_date,record_timestamp_key,has_matching_image,matching_image_count,numeric_record_count,value_columns,value_count,nonzero_value_count,mapping_level,mapping_note
environment,2026-06-22T20:45:44,2026-06-22,2026-06-22T20:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-22T21:00:44,2026-06-22,2026-06-22T21:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-22T21:15:44,2026-06-22,2026-06-22T21:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-22T21:30:44,2026-06-22,2026-06-22T21:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-22T21:45:44,2026-06-22,2026-06-22T21:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-22T22:00:44,2026-06-22,2026-06-22T22:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-22T22:15:44,2026-06-22,2026-06-22T22:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-22T22:30:44,2026-06-22,2026-06-22T22:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-22T22:45:44,2026-06-22,2026-06-22T22:45:44,True,1,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-22T23:00:44,2026-06-22,2026-06-22T23:00:44,True,1,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-22T23:15:44,2026-06-22,2026-06-22T23:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-22T23:30:44,2026-06-22,2026-06-22T23:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-22T23:45:44,2026-06-22,2026-06-22T23:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T00:00:44,2026-06-23,2026-06-23T00:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T00:15:44,2026-06-23,2026-06-23T00:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T00:30:44,2026-06-23,2026-06-23T00:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T00:45:44,2026-06-23,2026-06-23T00:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T01:00:44,2026-06-23,2026-06-23T01:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T01:15:44,2026-06-23,2026-06-23T01:15:44,True,1,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T01:30:44,2026-06-23,2026-06-23T01:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T01:45:44,2026-06-23,2026-06-23T01:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T02:00:44,2026-06-23,2026-06-23T02:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T02:15:44,2026-06-23,2026-06-23T02:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T02:30:44,2026-06-23,2026-06-23T02:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T02:45:44,2026-06-23,2026-06-23T02:45:44,True,1,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T03:00:44,2026-06-23,2026-06-23T03:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T03:15:44,2026-06-23,2026-06-23T03:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T03:30:44,2026-06-23,2026-06-23T03:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T03:45:44,2026-06-23,2026-06-23T03:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T04:00:44,2026-06-23,2026-06-23T04:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T04:15:44,2026-06-23,2026-06-23T04:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T04:30:44,2026-06-23,2026-06-23T04:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T04:45:44,2026-06-23,2026-06-23T04:45:44,True,1,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T05:00:44,2026-06-23,2026-06-23T05:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T05:15:44,2026-06-23,2026-06-23T05:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T05:30:44,2026-06-23,2026-06-23T05:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T05:45:44,2026-06-23,2026-06-23T05:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T06:00:44,2026-06-23,2026-06-23T06:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T06:15:44,2026-06-23,2026-06-23T06:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T06:30:44,2026-06-23,2026-06-23T06:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T06:45:44,2026-06-23,2026-06-23T06:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T07:00:44,2026-06-23,2026-06-23T07:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T07:15:44,2026-06-23,2026-06-23T07:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T07:30:44,2026-06-23,2026-06-23T07:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T07:45:44,2026-06-23,2026-06-23T07:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T08:00:44,2026-06-23,2026-06-23T08:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T08:15:44,2026-06-23,2026-06-23T08:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T08:30:44,2026-06-23,2026-06-23T08:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T08:45:44,2026-06-23,2026-06-23T08:45:44,True,1,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T09:00:44,2026-06-23,2026-06-23T09:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T09:15:44,2026-06-23,2026-06-23T09:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T09:30:44,2026-06-23,2026-06-23T09:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T09:45:44,2026-06-23,2026-06-23T09:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T10:00:44,2026-06-23,2026-06-23T10:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T10:15:44,2026-06-23,2026-06-23T10:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T10:30:44,2026-06-23,2026-06-23T10:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T10:45:44,2026-06-23,2026-06-23T10:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T11:00:44,2026-06-23,2026-06-23T11:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T11:15:44,2026-06-23,2026-06-23T11:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T11:30:44,2026-06-23,2026-06-23T11:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T11:45:44,2026-06-23,2026-06-23T11:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T12:00:44,2026-06-23,2026-06-23T12:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T12:15:44,2026-06-23,2026-06-23T12:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T12:30:44,2026-06-23,2026-06-23T12:30:44,True,1,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T12:45:44,2026-06-23,2026-06-23T12:45:44,True,1,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T13:00:44,2026-06-23,2026-06-23T13:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T13:15:44,2026-06-23,2026-06-23T13:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T13:30:44,2026-06-23,2026-06-23T13:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T13:45:44,2026-06-23,2026-06-23T13:45:44,True,1,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T14:00:44,2026-06-23,2026-06-23T14:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T14:15:44,2026-06-23,2026-06-23T14:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T14:30:44,2026-06-23,2026-06-23T14:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T14:45:44,2026-06-23,2026-06-23T14:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T15:00:44,2026-06-23,2026-06-23T15:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T15:15:44,2026-06-23,2026-06-23T15:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T15:30:44,2026-06-23,2026-06-23T15:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T15:45:44,2026-06-23,2026-06-23T15:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T16:00:44,2026-06-23,2026-06-23T16:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T16:15:44,2026-06-23,2026-06-23T16:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T16:30:44,2026-06-23,2026-06-23T16:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T16:45:44,2026-06-23,2026-06-23T16:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T17:00:44,2026-06-23,2026-06-23T17:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T17:15:44,2026-06-23,2026-06-23T17:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T17:30:44,2026-06-23,2026-06-23T17:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T17:45:44,2026-06-23,2026-06-23T17:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T18:00:44,2026-06-23,2026-06-23T18:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T18:15:44,2026-06-23,2026-06-23T18:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T18:30:44,2026-06-23,2026-06-23T18:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T18:45:44,2026-06-23,2026-06-23T18:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T19:00:44,2026-06-23,2026-06-23T19:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T19:15:44,2026-06-23,2026-06-23T19:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T19:30:44,2026-06-23,2026-06-23T19:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T19:45:44,2026-06-23,2026-06-23T19:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T20:00:44,2026-06-23,2026-06-23T20:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T20:15:44,2026-06-23,2026-06-23T20:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T20:30:44,2026-06-23,2026-06-23T20:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T20:45:44,2026-06-23,2026-06-23T20:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T21:00:44,2026-06-23,2026-06-23T21:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T21:15:44,2026-06-23,2026-06-23T21:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T21:30:44,2026-06-23,2026-06-23T21:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T21:45:44,2026-06-23,2026-06-23T21:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T22:00:44,2026-06-23,2026-06-23T22:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T22:15:44,2026-06-23,2026-06-23T22:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T22:30:44,2026-06-23,2026-06-23T22:30:44,True,1,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T22:45:44,2026-06-23,2026-06-23T22:45:44,True,1,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T23:00:44,2026-06-23,2026-06-23T23:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T23:15:44,2026-06-23,2026-06-23T23:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T23:30:44,2026-06-23,2026-06-23T23:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-23T23:45:44,2026-06-23,2026-06-23T23:45:44,True,1,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T00:00:44,2026-06-24,2026-06-24T00:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T00:15:44,2026-06-24,2026-06-24T00:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T00:30:44,2026-06-24,2026-06-24T00:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T00:45:44,2026-06-24,2026-06-24T00:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T01:00:44,2026-06-24,2026-06-24T01:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T01:15:44,2026-06-24,2026-06-24T01:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T01:30:44,2026-06-24,2026-06-24T01:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T01:45:44,2026-06-24,2026-06-24T01:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T02:00:44,2026-06-24,2026-06-24T02:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T02:15:44,2026-06-24,2026-06-24T02:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T02:30:44,2026-06-24,2026-06-24T02:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T02:45:44,2026-06-24,2026-06-24T02:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T03:00:44,2026-06-24,2026-06-24T03:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T03:15:44,2026-06-24,2026-06-24T03:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T03:30:44,2026-06-24,2026-06-24T03:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T03:45:44,2026-06-24,2026-06-24T03:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T04:00:44,2026-06-24,2026-06-24T04:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T04:15:44,2026-06-24,2026-06-24T04:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T04:30:44,2026-06-24,2026-06-24T04:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T04:45:44,2026-06-24,2026-06-24T04:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T05:00:44,2026-06-24,2026-06-24T05:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T05:15:44,2026-06-24,2026-06-24T05:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T05:30:44,2026-06-24,2026-06-24T05:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T05:45:44,2026-06-24,2026-06-24T05:45:44,True,1,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T06:00:44,2026-06-24,2026-06-24T06:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T06:15:44,2026-06-24,2026-06-24T06:15:44,True,1,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T06:30:44,2026-06-24,2026-06-24T06:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
